"","UID","ALUMINUM","AMMONIA_N","ANC","CALCIUM","CHLORIDE","COLOR","COND","DOC","MAGNESIUM","NITRATE_N","NITRITE_N","NTL","PH","POTASSIUM","PTL","SILICA","SODIUM","SULFATE","TURB","CHLX","CHLL","OXYGEN","TEMPERATURE","DEPTH","CONDUCTIVITY","SECCHI","AREA_HA","ELEVATION","ABUNDANCE","PERIM_KM","INDEX_LAT_DD","INDEX_LON_DD","MMI_BENT_NLA12","MMI_ZOOP_NLA6","AMITOTAL","LitCvrQc3OE","LitRipCvrQc3OE","RDis_IX","RVegQc3OE","MICX","ATRAZINE","METHYLMERCURY","TOTALHG","URBAN","LAKE_ORIGIN"
"276",6566,0,0.015,9413,85.88,27.013,40,4590,23.24,219.3,0.007,0,1.956,8.89,39.59,203,9.698,829.1,2298.182,5.36,6.8,13.52,8.88,16.66,0.6,4698.8,0.75,52.49487137,621.61,1521,4.697763419,47.86436,-101.51443,34.6,17.45,0.35,0.408358323,0.213951693,0.948186529,0.157364972,0.3067,0,0.42,63.97,"No","NATURAL"
"277",6568,0.01,0.024,210.4,2.847,3.834,12,41.3,1.5,1.4,0.284,0.004,0.49,7.67,0.788,27,6.521,2.261,1.839,1.67,5.808,9.36,7.98,16.3,14.6833333333333,44.4,3.675,50.48571575,769.75,2371,9.6901224,36.67841,-80.3974,68.5,69.25,0,0.806342695,1.334311963,0.115217391,1.432908214,0.06547,0,0.64,132.78,"No","MAN_MADE"
"278",6570,0.007,0.018,3118,39.89,22.766,20,383,5.85,7.183,0.027,0,1.409,8.39,3.091,190,23.191,33.27,19.58,40.9,44.4,5.88,8.2,24.3666666666667,0.333333333333333,374.666666666667,0.265,56.79395135,479.33,1481,4.717548227,37.65496,-98.2599,46.7,46.82,0.4625,1.149731974,0.954165292,0.461904762,0.854279724,0.11708,0,0.23,17.39,"No","MAN_MADE"
"279",6571,0.011,0.0048,395.1,6.996,0.686,17,57.2,4.77,1.485,0.001,0,0.409,7.66,0.928,24,0.997,1.353,5.51,3.7,4.976,7.26,10.65,24.6,1.6,61,1.43,5.060625632,122.52,3765,1.006046482,37.4835,-88.32664,31.4,82.43,0.4875,0.948372665,1.116592769,0,1.161211065,0.04569,0,1.7,177.05,"No","MAN_MADE"
"280",6572,0,0.02,2382,25.42,6.309,19,245,5.87,11.42,0,0,1.453,8.54,4.501,361,15.227,8.614,1.877,9.11,100.5333333,94.67,5.93333333333333,28.8333333333333,1.58333333333333,252.833333333333,0.875,460.2092131,15.17,3173,30.1084479,31.66748,-91.50743,21.6,47.7,0.1125,0.857141952,0.652555192,0.718181818,0.353436836,0.17377,0.36,0.22,65.57,"Yes","NATURAL"
"281",6574,0,0.026,6399,13.87,37.505,28,897,21.33,87.26,0,0,4.638,9.25,29.02,272,3.22,44.26,135.503,33.32,107.2,37.84,9.6,16.9,0.5,882,0.25,15.27083539,374.33,4115,2.059896726,47.118,-96.01099,20.3,58.82,0.54,0.231703889,0.19921086,0.886608558,0.220370417,8.2,0.22,0.68,42.79,"No","NATURAL"
"282",6575,0.026,0.041,1854,18.25,4.162,31,188,16.33,10.02,0,0,1.855,9.72,3.867,96,7.211,7.946,2.594,4.14,33.6,37.6,9.52857142857143,15.4857142857143,1.07142857142857,184.142857142857,1.35,43.28528102,2184,13530,4.283174029,40.72438,-109.18235,21.6,68.18,0.84,0.680358615,0.519313833,0.528345499,0.463143312,0.21493,0,0.46,35.09,"No","MAN_MADE"
"283",6576,0.014,0.035,1804,29.4,13.307,12,236,3.15,6.331,0.148,0,0.429,8.16,1.032,55,3.63,9.716,9.527,6.37,4.7,6.78,6.795,21.305,0.833333333333333,263.5,0.55,16.58048325,28.85,1053,2.077220757,43.629978,-73.427291,3.6,72.03,0.8575,0.797947399,1.254178996,0.336842105,1.559032459,0.0802,0.05,0.66,67.29,"Yes","NATURAL"
"284",6577,0.027,0.016,9792,20.68,6.868,20,974,19.75,60.56,0,0,1.958,8.89,17.05,88,13.721,128.1,73.378,10.77,21.6,20.4,7.946,16.758,1.5,974,0.36,41.83065494,485.31,4184,2.707022555,48.55068,-99.92899,30.3,57.92,0.38,0.760189082,0.263561845,0.806542056,0.065996349,2.3696,0,0.31,45.26,"No","NATURAL"
"285",6584,0.002,0.017,2707,42.82,4.584,16,285,4.29,7.525,0.003,0,0.775,8.33,1.931,71,13.633,6.584,8.288,4.27,24.64,17.76,4.54,21.3,2.05714285714286,51.0769230769231,0.7,28.55816947,353.39,1365,4.688812053,37.09907,-96.80353,42.6,61.42,0.3825,0.750297949,0.235597629,0.137155963,0.009306183,0.0881,0.08,0.45,43.48,"No","MAN_MADE"
"286",6585,0.065,0.013,130.2,2.028,1.367,17,25.2,3.8,1.011,0,0,1.674,9.1,0.161,76,4.396,0.935,0.515,19.69,121.2,102.4,10.2,29.7428571428571,0.1,83.8333333333333,0.46,2.44459094,130.95,3120,0.710991927,32.63886,-83.96722,52.7,56.18,0.145,0.376456051,0.329123739,0.536137208,0.274916286,2.10835,0.07,0.19,98.94,"No","MAN_MADE"
"287",6586,0.01,0.011,3851,52.17,187.29,12,1203,11.73,20.17,0.002,0,1.264,8.81,22.56,204,4.301,169.4,110.902,3.45,40.8,23.8,4.33333333333333,30.9555555555556,4,1210.66666666667,0.78,852.4902475,91.44,4722,41.84616876,31.79848,-96.06251,30.7,40,0.7075,0.949338064,0.950850086,0.314285714,0.894188736,0.12266,0.09,0.69,57.35,"Yes","MAN_MADE"
"288",6587,0.012,0.0029,174.5,2.611,4.992,23,45.1,4.53,1.433,0.001,0,0.371,7.23,0.451,35,2.269,3.371,3.302,4.09,25.4,16.64,5.6,21.5571428571429,1.42857142857143,59,0.88,1.104430042,115.74,1054,0.499270455,37.975146,-78.428054,50.7,75.58,0.255,1.052283884,0.709995459,0.260377359,0.512736054,0.29177,0,0.43,93.41,"No","MAN_MADE"
"289",6590,0.008,0.0025,449.2,10.86,3.059,8,97.1,2.25,2.604,0,0,0.153,7.71,1.087,14,3.494,2.709,17.081,2.07,0.892,1.82,5.960625,13.795,8.4375,107.5625,2.375,1556.199107,323.3,1173,60.16972617,38.99844,-80.47625,47.2,89.22,0.1575,0.763702315,0.851017913,0.363157895,0.836667995,0.08824,0,0.37,97.26,"Yes","MAN_MADE"
"290",6594,0,0.011,5425,39.29,2.79,19,618,12.31,56.35,0,0,0.95,8.61,11.07,51,18.249,10.07,73.509,0.89,2.868,2.69,8.88222222222222,17.0411111111111,3.16666666666667,621.333333333333,3.9,38.29298202,650.57,1159,3.579561189,48.95727,-99.83498,54.4,58.53,0.36875,0.713260538,1.074994239,0.18872549,1.456223783,0.12086,0,1,122.17,"No","NATURAL"
"291",6596,0.029,0.0259,500,5.16,0.89,5,67,1.48,1.18,0.005,0,0.137,6.81,1.05,11.6,22.2,3.37,2.56,5.36,4,4,10.7555555555556,18.2666666666667,3.97777777777778,68.1111111111111,4.085,36.17217915,613.92,1000,4.202623881,40.50817,-122.69374,57.8,71.87,0.0625,1.370300529,1.036510156,0.314285714,0.949727054,0,0,1.8,37.15,"No","MAN_MADE"
"292",6599,0,0.0073,9173,37.44,5.538,48,2860,23.33,67.92,0,0,1.953,9.08,12.2,138,1.511,577.6,1077.467,12.53,27.2,28.64,9.1,17.7,0.833333333333333,2906.33333333333,0.775,3.787580957,907.4,4835,1.058925551,46.54297,-104.02715,44.2,52.63,0.985,0.517885432,0.335876902,0.920634921,0.226593831,4.80321,0,0.46,50.75,"No","MAN_MADE"
"293",6601,0.112,0.0086,76.8,1.662,2.514,46,25.4,5.43,0.366,0.003,0,0.225,6.7,0.36,18,3.671,2.437,2.691,0.84,3.948,2.32,6.25444444444444,15.9333333333333,4,24.4444444444444,2.75,300.8288587,395,1621,24.69505939,43.12913,-72.07913,49.6,85.05,0.18,0.650492245,0.628430428,0.530508475,0.756940955,0.09506,0,3.9,361.7,"Yes","NATURAL"
"294",6602,0.011,0.032,4419,68.85,20.804,32,545,8.71,26.49,2.8,0,4.063,8.56,4.345,98,7.141,10.82,37.194,4.02,41.76,63.36,5.1375,17.8875,6.5625,574.5,1.8,219.651007,294.56,3632,7.211484629,45.11686,-94.17382,45.5,38.72,0.065,0.659896604,0.619868594,0.635057471,0.637317801,0,0,1.6,42.55,"Yes","NATURAL"
"295",6603,0.044,0.011,871.4,12.47,208.935,33,868,7.45,15.71,0.222,0,0.795,7.93,7.88,198,10.214,129.2,26.576,69.7,8.72,24.03,7.12,28.66,1.02,885.8,0.45,16236.20987,0,1036,110.1784399,29.90114,-92.7515,28.2,38.8,0.075,0.213973183,0.213900809,0.313865546,0.285460852,0.5214,0.09,0.32,73.3,"Yes","NATURAL"
"296",6604,0,0.113,3334,42.5,17.711,17,408,6.34,24.83,0.46,0,2.234,8.35,2.241,144,11.1,5.379,24.441,18.78,79.8,95.2,6.36,21.24,1.2,4712.2,0.345,362.6214389,372.61,2654,23.45125229,43.14272,-94.6594,8.3,25.85,0.005,0.92223921,0.698288887,0.618421053,0.717737684,0.76837,0.08,1.1,32.02,"Yes","NATURAL"
"297",6606,0.005,0.051,3084,40.25,52.453,9,615,7.62,19.6,0.002,0,0.885,8.45,12.85,53,3.11,55.19,73.115,4.15,8.564705882,22.4,6.875,23.1,2.5625,587.5,0.91,127.3005653,685.82,1998,9.831905268,37.39579,-99.78541,39.7,35.32,0.2475,0.102220889,0.227891664,0.668181818,0.316940665,0.12417,0.25,0.25,23.4,"No","MAN_MADE"
"298",6608,0.011,0.0064,326,7.975,14.104,14,147,5.3,3.437,0.002,0,0.365,7.68,3.222,41,13.095,13,27.085,1.82,8.44,3.76,5.56666666666667,27.7333333333333,6.02666666666667,149.4,2.01,45650.69086,49.99,1668,990.8719608,31.16425,-94.23174,41.6,69.17,0.005,0.408358323,0.151251815,0.165384615,0,0,0,1.7,126.1,"No","MAN_MADE"
"299",6609,0.006,0.057,2339,39.66,3.129,16,246,4.32,3.865,0.01,0,0.678,8.29,3.183,103,1.246,6.382,7.877,18.94,19.71,22.44,8.1,24.6,0.75,240.25,0.33,20.08173323,397.9,1013,2.653633834,37.39467,-96.84801,40,34.67,0.065,0.366679484,0.855062719,0.768699187,1.200222202,0.11447,1.2,0.16,21.83,"No","MAN_MADE"
"300",6613,0.004,0.007,2056,38.16,2.742,25,223,3.96,3.291,0.005,0,0.328,8.29,2.189,25,5.772,3.315,8.546,2.41,3.896,3.66,10.025,20.75,3.13636363636364,37.4,1.1,173.9722505,266.84,799,18.0242638,37.23443,-96.18173,39,31.9,0.065,0.670807529,0.53646384,0,0.468792154,0.08717,4.58,1.8,23.08,"No","NATURAL"
"301",6614,0,0.0071,2384,124.9,1.453,13,878,3.86,32.47,0,0,0.326,8.23,4.886,27,4.752,19.61,330.065,4.18,4.336,3.63,4.13333333333333,23.64,2.11428571428571,334.4,0.91,8.855996022,230.87,1558,2.356782835,38.43759,-93.87632,66.8,63.78,0.28,0.902373265,1.048712998,0.216666667,1.175564916,0.09552,0,0.44,54.5,"No","MAN_MADE"
"302",6617,0,0.0094,2599,32.08,1.705,20,249,5.97,10.2,0.004,0,0.573,8.28,1.002,43,4.271,6.58,0.115,1.33,1.815,23.92,6.8,13.4666666666667,0.783333333333333,271,2.2,23.63513802,2089.15,999,2.232382977,41.7588,-115.72411,35.6,66.03,0.4075,0.855135939,0.470712008,0.749564781,0.305806368,0.05559,0,0.73,50.19,"No","MAN_MADE"
"303",6618,0.001,0.019,4605,33.3,19.139,29,541,10.42,31.6,0,0,0.845,8.86,19.13,150,45.03,30.07,35.847,1.11,0.410133333,2.55,9.05,17.925,0.375,590.5,2.125,4.956316925,1814.22,826,0.957284254,41.19791,-115.89524,25.8,50.98,0.833333333,2.461375641,0.944117066,0.810044978,0.274830253,0,0,1.1,48.13,"No","MAN_MADE"
"304",6622,0.002,0.0064,2755,55.9,8.436,11,312,5.8,2.765,0,0,0.47,8.34,2.274,30,7.619,6.25,11.782,3.24,6.848,5.46,5.08571428571429,26.9142857142857,2.04285714285714,328.428571428571,1.2,20.72777243,290.04,2897,2.628921883,31.8887,-97.70187,54.5,54.72,0.28,1.127807067,1.216583801,0.645918367,1.310695603,0.09522,0,0.41,29.79,"No","MAN_MADE"
"305",6628,0.013,0.0064,617.8,12.16,19.521,17,213,7.48,3.213,0,0,0.538,7.72,2.365,112,20.886,24.33,35.795,32.04,11.664,7.63,6.45,30.5666666666667,1.61666666666667,222.166666666667,0.55,1181.521367,30.36,1035,56.01573543,31.37753,-92.7412,33.2,35.68,0.27,0.360850604,0.43262419,0.522727273,0.49775663,0.09236,0,0.3,82.82,"No","MAN_MADE"
"306",6633,0.004,0.0059,163.1,2.688,0.258,22,22.4,7.46,0.769,0.001,0,0.596,7.17,0.398,19,0.335,0.538,1.101,2.84,9.226666667,9.52,8.58888888888889,19.7666666666667,2.38888888888889,15.0666666666667,1.415,48.37396564,500.5,2696,3.356734258,46.13897,-89.55332,47.1,75.92,0,0.680358615,0.602002604,0.098930481,0.808097296,0,0,2.2,52.85,"No","NATURAL"
"307",6634,0,0.066,5934,136.5,27.517,27,3100,18.22,180.3,0,0,1.758,8.85,23.6,293,4.923,377,1576.583,1.27,16.88,9.84,8.6,19.7428571428571,2.02857142857143,3114.71428571429,2.15,55.00620242,794.45,2741,7.481452132,45.463353,-102.399559,33,16.6,0.7975,0.390159926,0.151701393,0.479518072,0,0.17187,0,0.48,59.01,"No","MAN_MADE"
"308",6636,0,0.046,7143,53.96,6.807,24,1608,12.65,73.84,0.003,0,1.194,8.65,12.09,68,6.328,224.2,523.626,6.89,8.16,7.34,8.05,18.9,0.375,1617.25,0.68,31.25340549,603.67,1070,3.310939235,48.57383,-103.66126,30.6,45.93,1.11,0.70739447,0.305759247,0.928057554,0.163330527,0.09689,0,1,37.93,"No","NATURAL"
"309",6642,0.005,0.0263,337,3.57,2.7,5,45,2,1.03,0.0198,0,0.0698,6.62,0.48,4.1,7.74,1.59,2.77,1.6,3.4,11,10.025,18.075,3.4625,134.5,2.49,168.429028,76.93,1354,6.552443235,37.37636,-120.42938,42.7,67.93,0.105,0.88231029,0.776440565,0.903198128,0.747061291,0.04944,0,0.13,72.65,"Yes","MAN_MADE"
"310",6643,0.019,0.0079,364.7,4.43,5.81,22,62.9,5.85,1.507,0.002,0,0.358,7.47,1.164,68,16.827,5.42,2.043,5.21,12.096,22.63,7.325,29.725,0.625,65.25,1.15,652.3204489,30.12,1841,36.58470948,31.29181,-92.74293,54.8,60.45,0.622222222,1.313551457,0.997145794,0.695918367,0.512156463,0.174,0,0.35,40.4,"No","MAN_MADE"
"311",6644,0,0.0042,3020,31.02,10.862,16,325,5.78,16.73,0,0,0.615,8.31,2.632,55,4.963,12.8,7.561,2.43,13.648,11.36,5.6,27.8,2.55,348,1.25,27.34948818,23.19,1701,5.105018707,31.49266,-92.68829,24.1,55.47,0.9825,1.038999438,0.879486201,0.277777778,0.620377704,0.08503,0,0.35,32.07,"Yes","NATURAL"
"312",6645,0,0.02,8524,23.93,21.731,54,1606,20.52,44.66,0,0,6.788,9.31,25.08,603,28.423,275.1,407.847,97.74,446.4,388.8,9.722,20.47,0.6,1612.6,0.1,103.3136406,600.25,14831,7.965628584,46.36655,-99.50063,26.8,24.57,0.3075,0.600872009,0.296838254,0.920634921,0.201268368,0.39049,0.09,0.39,60.34,"No","NATURAL"
"313",6646,0.16,0.1,2620,47.1,10,172,286,4.88,6.5,0.12,0,0.95,8.16,1.77,87,5.49,9.3,13.5,78.6,13.4,21.4,7.05,27.4833333333333,1.56666666666667,299.333333333333,0.2,1245.389041,223.61,995,64.01190009,36.93697,-96.0909,33.8,54.57,0.005,0.224885955,0.682057986,0.114594039,1.001660332,0.10889,0,0.48,34.23,"No","MAN_MADE"
"314",6647,0.003,0.0036,877.4,16.98,5.617,9,135.2,5.09,1.921,0,0,0.436,8.5,3.165,26,2.188,6.031,13.142,2.54,7.9,4.24,9.08571428571429,28.4,1.12,23.3333333333333,1.35,2386.696493,137.5,3342,70.87955761,33.84722,-95.56208,60.1,65.17,0.26,0.565877609,0.66397698,0.134146342,0.854598789,0.06285,0.29,0.42,40.26,"No","MAN_MADE"
"315",6654,0,0.013,7234,91.8,35.215,37,1989,21.68,123.3,0,0,3.088,8.94,29.13,751,24.272,203.8,751.519,12.89,62.8,59.2,7.7,16.8,0.6,1998,0.3,13.18466442,737.04,878,1.97176497,48.75015,-102.94218,13.5,18.85,0.875,0.533678866,0.157525467,0.919354839,0,0.11717,0,0.67,56.18,"No","NATURAL"
"316",6656,0.014,0.018,1072,11.61,4.238,29,169.6,7.32,3.538,1.54,0,2.003,8.02,9.618,801,12.799,11.82,14.656,398.43,6.433333333,7.46,8.2,25.2,0.575,162.25,0.065,10.23476444,415.33,932,1.506682015,39.33301,-97.37386,21.7,46.83,0.04,0.08096704,0.113629386,0.918181818,0.13838174,0.0787,0.75,0.14,38.74,"No","MAN_MADE"
"317",6659,0.014,0.0037,1770,24,5.39,25,200,4.2,3.8,0.005,0,0.334,8.07,2.29,12.3,21.4,9.91,3.25,1.4,2.8,5,3.34666666666667,19.9666666666667,6.98666666666667,273.466666666667,2.33,1005.9283,199.55,4992,42.22641737,36.07903,-118.912245,39.6,60.87,0.1925,0.797197153,0.235597629,0.752681388,0.038688269,0.08717,0,1.9,49.12,"No","MAN_MADE"
"318",6660,0,0.027,2942,26.81,19.178,30,319,8.58,26.21,0.017,0,0.763,10.35,1.019,59,2.277,6.57,9.311,1.06,5.268571429,6.56,6.596,22.182,0.6,407.6,1.54,51.59235412,429.62,1168,3.419497179,43.48277,-95.18903,41.7,60.32,0.6825,3.251410192,1.452532348,0.177419355,0.830171463,0,0.1,0.35,45.45,"No","NATURAL"
"319",6661,0.143,0.021,534.7,4.928,20.728,20,143.6,5.17,2.042,0.122,0.002,0.708,7.66,2.963,215,16.657,18.1,4.384,106.4,7.82,8.84,7.6,29.38,1.14,145,0.25,36.97062076,12.19,959,3.436463979,30.53687,-92.4418,35.5,38.5,0,0.398105957,0.572348716,0.265384615,0.83210548,0,0,0.33,65.34,"Yes","MAN_MADE"
"320",6662,0.008,0.0084,289.1,3.672,1.744,20,39.6,8.56,1.146,0.002,0,0.708,7.3,1.751,45,2.232,1.656,0.46,5.23,47.1,35.2,6.2,29.02,1.18,49.4,0.55,149.7906972,29.46,1385,12.41428016,30.83444,-92.47677,46.4,63.42,0.37,0.668646261,0.700528669,0.657692308,0.695292946,0.08397,0,0.26,57.29,"No","MAN_MADE"
"321",6663,0,0.025,1128,15.14,1.801,35,121.7,8.61,5.08,0.004,0,0.503,7.8,0.534,44,23.041,4.914,2.351,1.46,5.68,4.58,4.36428571428571,17.9828571428571,2.92857142857143,135.814285714286,2.45,39.88678068,428.28,2151,3.563279225,47.06886,-92.0007,50.2,80.65,0.145,0.269465142,0.649257528,0.316666667,0.889711973,0.26,0,3.7,156.15,"No","NATURAL"
"322",6664,0,0.013,4689,48.71,12.355,18,852,6.09,29.99,0,0,0.574,8.69,6.062,43,2.07,104.2,203.931,1.89,5.237333333,3.8,8.43555555555556,17.6144444444444,3.24444444444444,842.333333333333,1.48,1665.989451,677.97,1002,51.92984979,48.48363,-107.57468,31.9,36.75,0.0975,0.122665066,0.151251815,0.611154985,0.174446921,0.1083,0,0.47,40.25,"No","MAN_MADE"
"323",6665,0.001,0.021,3748,60.68,27.189,15,480,3.23,15.56,0.002,0,0.291,8.57,2.04,23,3.6,18.27,17.158,0.85,2.568,6.32,6.8875,16.8,6.53125,463.8125,5.55,536.6413991,1695,993,17.48391493,40.95127,-111.40839,44.5,73.03,0.01,1.980473509,0.836329377,0.578375286,0.624171462,0.07308,0,2.2,301.37,"No","MAN_MADE"
"324",6666,0.014,0.016,974.6,10.85,1.158,33,110.1,11.74,3.343,0.002,0,1.656,7.95,5.549,239,3.765,4.312,2.569,18.38,88.8,50.4,5.04375,24.6,0.166666666666667,443,0.325,14.71439965,148.99,1500,1.908590771,33.06608,-95.73878,41.2,24.43,0.5225,0.788431925,0.856716151,0.563013699,1.041832098,0.10713,0.42,0.77,60.87,"No","MAN_MADE"
"325",6667,0.014,0.0042,775.1,13.57,35.207,23,206,2.92,3.603,0.002,0,0.195,8.02,0.54,21,10.425,19.7,2.635,1.08,3.71967655,3.81,5.49444444444444,12.2666666666667,7.57,201.111111111111,2.05,52.66160395,207.02,1806,7.412997775,43.37938,-123.27029,44.5,56.63,0.46,1.123819389,1.102798082,0.387878788,1.118148484,0.1164,0,2.8,283.98,"Yes","MAN_MADE"
"326",6668,0.009,0.1,1340,24.1,10,40,179,6.64,4.99,0.05,0,0.65,7.11,1.66,30,3.52,10.2,10.8,7.35,11.4,7.43,6.525,26.825,2.5625,189.625,0.915,103.4516931,230.56,1250,10.05283275,36.8149,-96.04107,51.7,42.98,0.38,1.434027494,1.394965136,0.2875,1.410617975,0.15018,0,0.33,72.03,"Yes","MAN_MADE"
"327",6669,0.013,0.1,1350,25.3,30.6,23,274,4.55,7.51,0.1,0.001,0.56,7.73,2.01,5,3.91,29.6,14.4,3.42,4.28,14.4,6.14666666666667,25.3466666666667,6.03333333333333,281.466666666667,1.3,4212.857956,217.74,3094,292.9479637,36.377856,-96.180322,27.7,63.77,0,2.147083097,1.491949898,0.519230769,1.106954636,0.12911,0,0.4,55.23,"No","MAN_MADE"
"328",6670,0.042,0.0066,172.8,3.088,4.657,27,45.6,2.95,0.535,0.008,0,0.145,7.14,0.457,22,7.263,4.805,1.971,0.64,2.344,48.64,5.75714285714286,15.1285714285714,2.93571428571429,45.2857142857143,3.05,12.01846407,124.81,1152,1.615126434,43.83666,-71.0913,67.5,85.72,0.5575,0.447076277,0.596635096,0,0.720693012,0.0828,0,1,87.21,"No","NATURAL"
"329",6680,0,0.032,870,13.12,0.385,16,91.1,5.01,2.842,0.004,0,0.496,7.94,0.421,23,1.943,0.955,1.675,1.33,6.848,4.58,7.05,21.55,1.68333333333333,92.7833333333333,1.635,65.0473118,474.1,2927,5.505395814,46.38151,-88.72379,23.2,64.98,0.18,0.390159926,0.112684679,0.818256131,0.009306183,0.04351,0,2,179.49,"No","NATURAL"
"330",6683,0,0.026,3857,28.39,8.84,24,2620,17.35,76.5,0,0,1.555,9.97,10.2,70,0.425,480,1224.05,3.48,3.688,7,8.775,19.705,0.625,2718,1.15,4.625206667,848.01,1000,1.171223766,44.87054,-103.00243,21,49.03,0.875,0,0,0.916666667,0,0.18522,0.07,0.86,33.68,"No","MAN_MADE"
"331",6684,0.029,0.17,2932,24.68,1.863,38,287,19.87,7.357,0.003,0,2.693,8.09,8.893,236,12.694,24.91,1.373,16.01,62.8,62.9,3.8,18.55,0.65,291,0.45,2.616327031,955.26,5033,0.824768285,45.87106,-103.70699,21,26.95,0.033333333,0.067472534,0.116564958,0.916666667,0.152165495,0.0843,0.05,1.3,62.5,"No","MAN_MADE"
"332",6685,0.031,0.019,6068,30.33,3.144,24,1448,10.77,17.14,0,0,0.851,8.8,7.768,68,3.546,279.6,439.55,14.12,8.112,9.35,7.75,20.3,0.6,1480,0.475,76.94276764,892.03,986,8.550715323,45.60417,-103.61317,16.5,42.63,0.3425,0.359291242,0.219540579,0.809090909,0.134496504,0.09347,0,0.27,80.88,"No","MAN_MADE"
"333",6686,0,0.021,2922,29.42,1.876,11,273,4.56,16.13,0.002,0,0.395,8.61,1.59,21,10.961,4.341,1.701,1.29,3.52,2.69,6.72105263157895,12.7894736842105,9.47368421052632,271.368421052632,4,105.3593499,402.25,1219,6.059424186,47.07401,-94.60194,39.4,69.52,0.535,0.898134297,0.826717396,0.482608696,0.840489583,0,0,1.2,107.14,"No","NATURAL"
"334",6689,0.008,0.0087,340.4,5.151,16.78,41,105.9,4.82,2.125,0.003,0,0.216,7.63,0.604,19,6.73,11.31,3.903,1.45,3.664,7.54,8.64,22.42,0.6,106.6,1.92,19.46022047,205.1,1669,2.78873884,41.92274,-72.21877,53.6,70.85,0.9425,0.931655959,0.970778315,0.1875,1.058657962,0.117,0,2.7,216.15,"Yes","MAN_MADE"
"335",6690,0.033,0.0037,51,1.038,0.499,8,15.11,2.26,0.238,0.003,0,0.181,6.6,0.198,14,4.864,1.164,2.979,0.44,0.604,1.06,7.68,15.0166666666667,7.625,172.833333333333,8.1075,42.21536711,352.85,988,2.939902592,43.0213,-72.01741,61.8,79.13,0.005,0.217836846,0.580258062,0,0.745845205,0.12133,0,3.7,275.45,"No","NATURAL"
"336",6692,0.005,0.0062,297.9,7.603,2.674,8,58,2.31,0.846,0.002,0,0.173,7.33,0.549,6,0.312,1.833,7.045,0.33,2.284,2.43,8.32428571428571,21.6771428571429,2.97142857142857,59.1428571428571,4.82,60.88711264,782.59,1777,4.001492567,39.46913,-79.49886,63.7,71.77,0.316666667,0.333489057,0.389744724,0.655660377,0.182143053,0.06063,0,3.1,179.86,"No","MAN_MADE"
"337",6693,0,0.212,184000,3.893,298.751,32,64810,41.64,26.02,2.12,0,5.119,9.71,102.9,3590,26.324,29890,47325.202,1.98,0.708,0.65,5.22,17.2,0.54,66257,1.7,89.19401757,645.14,19836,4.246928014,48.35502,-102.13628,16.7,37.57,0.022727273,0.085082226,0.078133373,0.878683386,0.089314065,0.87197,0,0.08,19.71,"No","NATURAL"
"338",6694,0.002,0.0063,1700,28.76,26.958,3,296,2.33,9.239,0.041,0,0.218,8.33,2.013,10,2.345,15.02,20.145,0.38,0.912727273,0.7,10.4871875,12.7265625,17.09375,284.28125,8.4,4564.909789,217.44,2916,91.32944677,42.49514,-77.13604,49.5,58.95,0.2675,0.085183323,0.326287394,0.896907217,0.486948003,0.09897,0,0.1,23.66,"Yes","NATURAL"
"339",6695,0.018,0.1,2260,41,10,47,263,3.88,6.56,0.05,0,0.69,7.82,1.5,30,6.95,12.5,15.2,20.3,6.77,6.99,7.14285714285714,26.6,2.07142857142857,269,0.475,325.3718103,266.81,1549,25.52216396,36.704459,-96.417926,55.6,37.8,0.235,1.268856199,0.830231883,0.636956522,0.567484278,0.08922,0,0.09,12.79,"No","MAN_MADE"
"340",6696,0.022,0.066,2632,29.48,4.862,34,356,13.19,12.83,0.002,0,1.453,8.39,16.55,1378,19.127,20.71,40.546,7.22,13.28,8.08,8.79571428571429,17.2914285714286,0.957142857142857,369,0.7,68.04423978,820.98,3620,4.494636456,48.83542,-108.01296,36.2,0.07,0.115,0.457814145,0.217226284,0.919354839,0.138290486,0.11616,0,0.71,37.48,"No","NATURAL"
"341",6697,0.007,0.034,10284,30.73,15.165,19,1741,22.88,80.33,0,0,3.125,8.9,32.94,272,32.249,251.4,453.174,38.92,48.96,46.72,8.96142857142857,18.34,1.07142857142857,1742.28571428571,0.35,198.3549872,588.11,1222,7.211722067,47.27329,-100.39759,56.3,29.85,0.145,0.548877315,0.162011578,0.823076923,0,1.7753,0.07,0.3,42.64,"No","NATURAL"
"342",6714,0,0.0097,1325,23.13,1.314,8,156.2,3.1,4.593,0.002,0,0.306,8.33,0.727,14,1.795,1.351,9.714,1.01,1.66,2.03,8.27,24.4,2.43333333333333,172.166666666667,2.175,15.43864145,391.56,5382,2.314283945,39.13218,-78.59752,68,62.05,1.165,1.550056708,1.158790003,0.486363636,0.40586982,0.11743,0,0.46,111.49,"No","MAN_MADE"
"343",6715,0.052,0.0037,51.8,1.329,1.385,25,19.78,3.86,0.277,0.003,0,0.159,6.62,0.207,15,3.685,1.739,2.857,0.53,2.24,2.24,7.16,20.32,1.912,18.6,3.35,2.642018802,370.78,3316,0.698884184,42.7396,-71.93807,60.9,82.72,0.1825,0.337858741,0.719546988,0.5546042,0.916060739,0.15929,0,2.4,150.94,"Yes","MAN_MADE"
